Query ID	Query UniProt	Partner UniProt	Query Symbol	Partner Symbol	Species	Evidence Type
-	P84022	Q14974	SMAD3	KPNB1	human	exp
-	P48643	Q92526	CCT5	CCT6B	human	exp,ortho,pred
-	Q8WWY3	Q8WWY3	PRPF31	PRPF31	human	exp,ortho
-	P03372	Q99832	ESR1	CCT7	human	exp
-	P61978	Q9Y272	HNRNPK	RASD1	human	exp
-	P84022	P84022	SMAD3	SMAD3	human	exp,ortho,pred
-	P68104	P68104	EEF1A1	EEF1A1	human	exp
-	Q8NBT0	Q9Y266	POC1A	NUDC	human	exp
-	P29353	P63261	SHC1	ACTG1	human	exp
-	P27348	P27348	YWHAQ	YWHAQ	human	exp,pred
-	P03372	Q14011	ESR1	CIRBP	human	exp
-	Q12873	Q12873	CHD3	CHD3	human	exp
-	Q92526	Q99832	CCT6B	CCT7	human	exp,ortho,pred
-	P63261	Q9NRD1	ACTG1	FBXO6	human	exp
-	P03372	P61964	ESR1	WDR5	human	exp,pred
-	P62258	P62258	YWHAE	YWHAE	human	exp,ortho
-	P49736	Q16778	MCM2	HIST2H2BE	human	exp
-	Q14781	Q99496	CBX2	RNF2	human	exp,ortho,pred
-	O43865	Q96HN2	AHCYL1	AHCYL2	human	exp,ortho,pred
-	P61978	P78362	HNRNPK	SRPK2	human	exp
-	P62258	Q9Y618	YWHAE	NCOR2	human	exp,ortho,pred
-	Q14686	Q9Y618	NCOA6	NCOR2	human	exp,pred
-	P05362	P61978	ICAM1	HNRNPK	human	exp
-	P61964	Q13619	WDR5	CUL4A	human	exp
-	P84022	Q93062	SMAD3	RBPMS	human	exp
-	P03372	P38159	ESR1	RBMX	human	exp
-	Q13242	Q15022	SRSF9	SUZ12	human	exp
-	P46934	P49761	NEDD4	CLK3	human	exp
-	P55317	Q9UPW6	FOXA1	SATB2	human	exp
-	P62258	Q05639	YWHAE	EEF1A2	human	exp,ortho,pred
-	O60907	Q9NYJ8	TBL1X	TAB2	human	exp,pred
-	O43318	O43318	MAP3K7	MAP3K7	human	exp,ortho
-	P0CG48	P49736	UBC	MCM2	human	exp
-	P78371	Q92526	CCT2	CCT6B	human	exp,ortho,pred
-	P38159	P78362	RBMX	SRPK2	human	exp
-	P49368	P49736	CCT3	MCM2	human	exp,ortho
-	P03372	Q01167	ESR1	FOXK2	human	exp
-	Q8WTP8	Q8WTP8	AEN	AEN	human	exp
-	Q13618	Q13619	CUL3	CUL4A	human	exp,pred
-	Q16695	Q6NUN9	HIST3H3	ZNF746	human	exp
-	Q05086	Q92731	UBE3A	ESR2	human	exp,pred
-	Q09472	Q09472	EP300	EP300	human	exp,pred
-	Q9UDY4	Q9Y266	DNAJB4	NUDC	human	exp
-	O60674	P40337	JAK2	VHL	human	exp
-	O95067	Q09472	CCNB2	EP300	human	exp
-	P10636	P12931	MAPT	SRC	human	exp,pred
-	Q13619	Q96SW2	CUL4A	CRBN	human	exp
-	P63104	P68104	YWHAZ	EEF1A1	human	exp,ortho,pred
-	P38159	P52597	RBMX	HNRNPF	human	exp,pred
-	P61964	Q8WWY3	WDR5	PRPF31	human	exp,pred
-	P62805	Q9NQC7	HIST1H4A	CYLD	human	exp
-	Q01844	Q13242	EWSR1	SRSF9	human	exp
-	P10275	P27348	AR	YWHAQ	human	exp,pred
-	P27348	Q9NQC7	YWHAQ	CYLD	human	exp
-	P41235	Q96EB6	HNF4A	SIRT1	human	exp,ortho,pred
-	Q9Y618	Q9Y618	NCOR2	NCOR2	human	exp
-	Q04724	Q15022	TLE1	SUZ12	human	exp
-	P29353	P40227	SHC1	CCT6A	human	exp
-	P68104	Q13619	EEF1A1	CUL4A	human	exp
-	A0A1B0GUU1	Q93062	C17orf113	RBPMS	human	exp
-	P84103	Q9NZC7	SRSF3	WWOX	human	exp
-	O43896	P68400	KIF1C	CSNK2A1	human	exp
-	P12931	P68400	SRC	CSNK2A1	human	exp,pred
-	P27348	Q13748	YWHAQ	TUBA3C	human	exp,pred
-	Q13242	Q13618	SRSF9	CUL3	human	exp
-	P61964	Q5S007	WDR5	LRRK2	human	exp
-	O14964	P61978	HGS	HNRNPK	human	exp
-	P63167	Q13748	DYNLL1	TUBA3C	human	exp
-	Q16695	Q96EB6	HIST3H3	SIRT1	human	exp
-	P61978	Q8WWY3	HNRNPK	PRPF31	human	exp
-	P03372	P84022	ESR1	SMAD3	human	exp,pred
-	O15379	O15379	HDAC3	HDAC3	human	exp
-	P12931	P29353	SRC	SHC1	human	exp,ortho,pred
-	P63104	Q01844	YWHAZ	EWSR1	human	exp
-	P38159	P49736	RBMX	MCM2	human	exp
-	O00213	P54253	APBB1	ATXN1	human	exp,pred
-	P78371	Q9NQC7	CCT2	CYLD	human	exp
-	P31751	P40337	AKT2	VHL	human	exp
-	P49368	Q92526	CCT3	CCT6B	human	exp,ortho,pred
-	P0DP25	Q9NS73	CALM3	MBIP	human	exp
-	P17987	Q9BYE7	TCP1	PCGF6	human	exp
-	Q8N9N5	Q96HN2	BANP	AHCYL2	human	exp
-	P05067	P62805	APP	HIST1H4A	human	exp
-	P62805	Q9NRD1	HIST1H4A	FBXO6	human	exp
-	P60033	Q01844	CD81	EWSR1	human	exp
-	O14964	P00533	HGS	EGFR	human	exp,pred
-	P49736	P68104	MCM2	EEF1A1	human	exp
-	P25685	Q01844	DNAJB1	EWSR1	human	exp
-	P00533	P46934	EGFR	NEDD4	human	exp,pred
-	P54274	Q8WVJ2	TERF1	NUDCD2	human	exp
-	O75603	O75603	GCM2	GCM2	human	exp
-	P54274	Q9NYB0	TERF1	TERF2IP	human	exp,pred
-	A0AV96	Q92731	RBM47	ESR2	human	exp
-	Q93062	Q96PU8	RBPMS	QKI	human	exp
-	P49368	P61964	CCT3	WDR5	human	exp
-	P49736	P49736	MCM2	MCM2	human	exp,ortho
-	P0CG48	P78371	UBC	CCT2	human	exp
-	P55317	Q16695	FOXA1	HIST3H3	human	exp
-	P38159	Q13618	RBMX	CUL3	human	exp
-	P52597	P61978	HNRNPF	HNRNPK	human	exp,pred
-	P49770	P63241	EIF2B2	EIF5A	human	exp
-	P63104	Q9NZC7	YWHAZ	WWOX	human	exp
-	P27348	Q92731	YWHAQ	ESR2	human	exp
-	P03372	Q7Z6Z7	ESR1	HUWE1	human	exp
-	P31751	Q5S007	AKT2	LRRK2	human	exp
-	P54253	Q9NWB1	ATXN1	RBFOX1	human	exp,pred
-	Q13526	Q96EP5	PIN1	DAZAP1	human	exp
-	P17987	Q9NRD1	TCP1	FBXO6	human	exp
-	P0CG48	Q14974	UBC	KPNB1	human	exp,pred
-	Q16695	Q969P0	HIST3H3	IGSF8	human	exp
-	Q8WWY3	Q9NZC7	PRPF31	WWOX	human	exp
-	P0CG48	P49674	UBC	CSNK1E	human	exp
-	Q12873	Q96EB6	CHD3	SIRT1	human	exp,pred
-	Q99496	Q9NZT2	RNF2	OGFR	human	exp
-	P62805	Q16695	HIST1H4A	HIST3H3	human	exp,pred
-	O60907	Q13227	TBL1X	GPS2	human	exp,pred
-	Q01167	Q9NZJ5	FOXK2	EIF2AK3	human	exp
-	P17987	P48643	TCP1	CCT5	human	exp,ortho,pred
-	P03372	P63104	ESR1	YWHAZ	human	exp,pred
-	O75525	P61978	KHDRBS3	HNRNPK	human	exp,pred
-	P04278	Q9NRW3	SHBG	APOBEC3C	human	exp
-	P62258	P98175	YWHAE	RBM10	human	exp,ortho
-	P49368	P60033	CCT3	CD81	human	exp
-	P62258	P98179	YWHAE	RBM3	human	exp,ortho
-	P52597	Q6NUN9	HNRNPF	ZNF746	human	exp
-	P03372	P49368	ESR1	CCT3	human	exp
-	Q05086	Q13242	UBE3A	SRSF9	human	exp
-	P32119	Q96EP5	PRDX2	DAZAP1	human	exp
-	Q8TB72	Q8TB72	PUM2	PUM2	human	exp
-	P63167	P68104	DYNLL1	EEF1A1	human	exp
-	B4DH63	Q93062	cDNA FLJ58101, highly similar to F-box/LRR-repeat protein 18	RBPMS	human	exp
-	P62805	Q04724	HIST1H4A	TLE1	human	exp
-	P61978	Q96MU7	HNRNPK	YTHDC1	human	exp,pred
-	P32119	P49736	PRDX2	MCM2	human	exp
-	Q09472	Q96EB6	EP300	SIRT1	human	exp,ortho,pred
-	P10636	Q01844	MAPT	EWSR1	human	exp
-	P17987	Q6NUN9	TCP1	ZNF746	human	exp
-	Q6NUN9	Q9NZI8	ZNF746	IGF2BP1	human	exp
-	P40337	P48643	VHL	CCT5	human	exp
-	P50991	P61964	CCT4	WDR5	human	exp
-	P00533	Q9NRD1	EGFR	FBXO6	human	exp
-	O15379	Q04724	HDAC3	TLE1	human	exp
-	P05067	P84103	APP	SRSF3	human	exp
-	P49761	Q96EB6	CLK3	SIRT1	human	exp
-	P61978	P84103	HNRNPK	SRSF3	human	exp,pred
-	Q5BJF6	Q9NQC7	ODF2	CYLD	human	exp
-	Q13526	Q93062	PIN1	RBPMS	human	exp,pred
-	Q13618	Q6TFL4	CUL3	KLHL24	human	exp
-	Q12873	Q5T3J3	CHD3	LRIF1	human	exp
-	P50991	Q9BYE7	CCT4	PCGF6	human	exp
-	P0CG48	Q14686	UBC	NCOA6	human	exp
-	P27348	P52597	YWHAQ	HNRNPF	human	exp
-	P50991	Q13618	CCT4	CUL3	human	exp
-	P61978	Q96PU8	HNRNPK	QKI	human	exp,pred
-	P49736	P62258	MCM2	YWHAE	human	exp,ortho
-	P54253	Q2TAL8	ATXN1	QRICH1	human	exp
-	P62995	Q13242	TRA2B	SRSF9	human	exp,pred
-	P0CG48	Q15276	UBC	RABEP1	human	exp
-	O15379	P68400	HDAC3	CSNK2A1	human	exp,pred
-	P17987	P78371	TCP1	CCT2	human	exp,ortho,pred
-	P40337	P40337	VHL	VHL	human	exp
-	P00533	P61978	EGFR	HNRNPK	human	exp,pred
-	P98175	Q9NRD1	RBM10	FBXO6	human	exp
-	P63104	Q9NRD1	YWHAZ	FBXO6	human	exp
-	P12931	P62258	SRC	YWHAE	human	exp,ortho,pred
-	P54277	Q13618	PMS1	CUL3	human	exp
-	P12931	Q96KB5	SRC	PBK	human	exp
-	P68104	Q05639	EEF1A1	EEF1A2	human	exp,pred
-	P98175	P98175	RBM10	RBM10	human	exp,pred
-	P63104	Q13227	YWHAZ	GPS2	human	exp
-	P49759	P49759	CLK1	CLK1	human	exp,ortho
-	P63261	P68104	ACTG1	EEF1A1	human	exp,pred
-	P0CG48	P10636	UBC	MAPT	human	exp
-	P12931	Q09472	SRC	EP300	human	exp,ortho,pred
-	Q16695	Q5T3J3	HIST3H3	LRIF1	human	exp
-	Q05086	Q05086	UBE3A	UBE3A	human	exp
-	Q15742	Q93062	NAB2	RBPMS	human	exp
-	P05067	P49674	APP	CSNK1E	human	exp
-	P54253	Q49AN0	ATXN1	CRY2	human	exp
-	O60674	P00533	JAK2	EGFR	human	exp,pred
-	O43318	P62258	MAP3K7	YWHAE	human	exp,pred
-	Q04725	Q13619	TLE2	CUL4A	human	exp,pred
-	P03372	P12931	ESR1	SRC	human	exp,ortho,pred
-	P50991	P60033	CCT4	CD81	human	exp
-	P49736	Q13619	MCM2	CUL4A	human	exp
-	P05067	P31751	APP	AKT2	human	exp,pred
-	P63104	P63104	YWHAZ	YWHAZ	human	exp,pred
-	Q9NUX5	Q9NYB0	POT1	TERF2IP	human	exp,pred
-	P29353	P32119	SHC1	PRDX2	human	exp
-	O94888	P0CG48	UBXN7	UBC	human	exp,pred
-	P0CG48	P28331	UBC	NDUFS1	human	exp
-	P50991	Q92526	CCT4	CCT6B	human	exp,ortho,pred
-	P84022	Q15599	SMAD3	SLC9A3R2	human	exp,pred
-	P63261	Q05639	ACTG1	EEF1A2	human	exp,pred
-	O43896	O43896	KIF1C	KIF1C	human	exp,pred
-	Q49AN0	Q49AN0	CRY2	CRY2	human	exp
-	P32119	Q9NQC7	PRDX2	CYLD	human	exp
-	O60841	P47813	EIF5B	EIF1AX	human	exp,pred
-	O95067	P78371	CCNB2	CCT2	human	exp,pred
-	P17987	P84022	TCP1	SMAD3	human	exp
-	P17987	Q92731	TCP1	ESR2	human	exp
-	Q5T3J3	Q9NZQ3	LRIF1	NCKIPSD	human	exp
-	O75376	P49759	NCOR1	CLK1	human	exp
-	A0A1B0GUU1	P61978	C17orf113	HNRNPK	human	exp
-	P48643	Q5S007	CCT5	LRRK2	human	exp
-	P0CG48	Q15018	UBC	ABRAXAS2	human	exp
-	P63241	Q7Z6Z7	EIF5A	HUWE1	human	exp
-	Q99832	Q9BYE7	CCT7	PCGF6	human	exp
-	P32119	Q01844	PRDX2	EWSR1	human	exp
-	O43318	P49736	MAP3K7	MCM2	human	exp
-	P32119	P55317	PRDX2	FOXA1	human	exp
-	Q09472	Q13526	EP300	PIN1	human	exp,pred
-	Q92731	Q99832	ESR2	CCT7	human	exp
-	P62258	Q9NUX5	YWHAE	POT1	human	exp
-	P03372	P49736	ESR1	MCM2	human	exp
-	Q13526	Q5T3J3	PIN1	LRIF1	human	exp
-	O43865	P78362	AHCYL1	SRPK2	human	exp
-	P27348	P61978	YWHAQ	HNRNPK	human	exp,pred
-	P38159	Q6NUN9	RBMX	ZNF746	human	exp
-	P05067	P78362	APP	SRPK2	human	exp
-	P00533	Q92904	EGFR	DAZL	human	exp
-	P49368	P50991	CCT3	CCT4	human	exp,ortho,pred
-	Q09472	Q92731	EP300	ESR2	human	exp,pred
-	P78362	Q15276	SRPK2	RABEP1	human	exp
-	P98175	Q92731	RBM10	ESR2	human	exp
-	P49736	P63241	MCM2	EIF5A	human	exp
-	P00533	P29353	EGFR	SHC1	human	exp,ortho,pred
-	O14964	O43318	HGS	MAP3K7	human	exp,pred
-	P12004	Q13618	PCNA	CUL3	human	exp,pred
-	P61978	P98179	HNRNPK	RBM3	human	exp,ortho
-	P52597	Q9NZC7	HNRNPF	WWOX	human	exp
-	P40337	P68400	VHL	CSNK2A1	human	exp,pred
-	P62805	Q14872	HIST1H4A	MTF1	human	exp
-	P38159	Q14872	RBMX	MTF1	human	exp
-	P48643	Q8NBT0	CCT5	POC1A	human	exp
-	P50991	P78371	CCT4	CCT2	human	exp,ortho,pred
-	P49368	Q969R5	CCT3	L3MBTL2	human	exp
-	P10636	P10636	MAPT	MAPT	human	exp
-	P63104	Q5S007	YWHAZ	LRRK2	human	exp,ortho
-	P38159	Q99496	RBMX	RNF2	human	exp
-	Q15038	Q92904	DAZAP2	DAZL	human	exp,pred
-	P00533	P68400	EGFR	CSNK2A1	human	exp,pred
-	Q93062	Q96SW2	RBPMS	CRBN	human	exp
-	P03372	P32119	ESR1	PRDX2	human	exp
-	O43318	Q15038	MAP3K7	DAZAP2	human	exp,ortho,pred
-	P17010	Q8IWL3	ZFX	HSCB	human	exp
-	P40227	P63104	CCT6A	YWHAZ	human	exp
-	P62258	Q7Z6Z7	YWHAE	HUWE1	human	exp,ortho
-	P0CG48	Q13748	UBC	TUBA3C	human	exp
-	P34969	Q16695	HTR7	HIST3H3	human	exp
-	P10275	Q96EB6	AR	SIRT1	human	exp,pred
-	P78362	Q01167	SRPK2	FOXK2	human	exp
-	P40227	Q15796	CCT6A	SMAD2	human	exp
-	Q06609	Q06609	RAD51	RAD51	human	exp,ortho
-	O15379	Q12873	HDAC3	CHD3	human	exp,pred
-	P78362	Q13242	SRPK2	SRSF9	human	exp,pred
-	O43318	P49674	MAP3K7	CSNK1E	human	exp
-	P38159	Q9BTL3	RBMX	FAM103A1	human	exp
-	P03372	P78362	ESR1	SRPK2	human	exp
-	Q13526	Q96C00	PIN1	ZBTB9	human	exp
-	P41235	P41235	HNF4A	HNF4A	human	exp,pred
-	P34969	Q13618	HTR7	CUL3	human	exp
-	P48643	Q13619	CCT5	CUL4A	human	exp
-	Q14839	Q9BZK7	CHD4	TBL1XR1	human	exp
-	Q14839	Q14872	CHD4	MTF1	human	exp
-	O60674	Q14974	JAK2	KPNB1	human	exp
-	P12931	Q92731	SRC	ESR2	human	exp,pred
-	P05067	Q9NYJ8	APP	TAB2	human	exp,pred
-	Q8N9N5	Q9NYB0	BANP	TERF2IP	human	exp
-	P62258	P63104	YWHAE	YWHAZ	human	exp,ortho,pred
-	P49736	Q7Z6Z7	MCM2	HUWE1	human	exp
-	P78371	Q9NRD1	CCT2	FBXO6	human	exp
-	P17987	Q8NBT0	TCP1	POC1A	human	exp
-	P27348	P62258	YWHAQ	YWHAE	human	exp,ortho,pred
-	Q09472	Q9Y618	EP300	NCOR2	human	exp,pred
-	P40227	Q8NBT0	CCT6A	POC1A	human	exp
-	P0CG48	P68133	UBC	ACTA1	human	exp,pred
-	Q13227	Q9BZK7	GPS2	TBL1XR1	human	exp,pred
-	P49368	P78371	CCT3	CCT2	human	exp,ortho,pred
-	Q13619	Q9NXF7	CUL4A	DCAF16	human	exp
-	Q01167	Q96MU7	FOXK2	YTHDC1	human	exp
-	O75376	Q12824	NCOR1	SMARCB1	human	exp,pred
-	P49736	P98179	MCM2	RBM3	human	exp
-	P78371	Q99832	CCT2	CCT7	human	exp,ortho,pred
-	O15379	P62258	HDAC3	YWHAE	human	exp,pred
-	P03372	Q5T3J3	ESR1	LRIF1	human	exp
-	O43865	O43865	AHCYL1	AHCYL1	human	exp,pred
-	P61978	P98175	HNRNPK	RBM10	human	exp,pred
-	P05362	P50991	ICAM1	CCT4	human	exp
-	P49368	Q9BYE7	CCT3	PCGF6	human	exp
-	P29353	Q13526	SHC1	PIN1	human	exp,pred
-	P10636	P68366	MAPT	TUBA4A	human	exp
-	O60907	Q9Y618	TBL1X	NCOR2	human	exp,pred
-	Q15022	Q15022	SUZ12	SUZ12	human	exp
-	P40227	Q49AN0	CCT6A	CRY2	human	exp
-	P28331	P49736	NDUFS1	MCM2	human	exp
-	P49761	Q96MU7	CLK3	YTHDC1	human	exp,pred
-	P12931	P78362	SRC	SRPK2	human	exp
-	P05067	Q7LGA3	APP	HS2ST1	human	exp
-	P12004	Q9NQC7	PCNA	CYLD	human	exp
-	P10636	P68400	MAPT	CSNK2A1	human	exp,pred
-	P10275	P29353	AR	SHC1	human	exp,pred
-	P61978	Q96SW2	HNRNPK	CRBN	human	exp
-	P55010	Q14839	EIF5	CHD4	human	exp
-	P0CG48	P98179	UBC	RBM3	human	exp
-	P0CG48	Q7Z6Z7	UBC	HUWE1	human	exp
-	P62805	P62805	HIST1H4A	HIST1H4A	human	exp,pred
-	P55010	P61978	EIF5	HNRNPK	human	exp
-	P48643	P68133	CCT5	ACTA1	human	exp
-	P49736	Q99832	MCM2	CCT7	human	exp
-	P49368	P98179	CCT3	RBM3	human	exp
-	Q8NI36	Q9Y266	WDR36	NUDC	human	exp
-	P38159	P68400	RBMX	CSNK2A1	human	exp
-	P68104	P98179	EEF1A1	RBM3	human	exp
-	P49736	P63261	MCM2	ACTG1	human	exp
-	O00213	Q9BYE7	APBB1	PCGF6	human	exp
-	O75376	P10275	NCOR1	AR	human	exp,pred
-	O15379	O75496	HDAC3	GMNN	human	exp
-	P00533	P05362	EGFR	ICAM1	human	exp,pred
-	P17987	P63104	TCP1	YWHAZ	human	exp
-	P61964	Q16695	WDR5	HIST3H3	human	exp
-	O75496	Q01844	GMNN	EWSR1	human	exp
-	P49736	P61978	MCM2	HNRNPK	human	exp
-	P10275	Q99496	AR	RNF2	human	exp
-	P46934	P46934	NEDD4	NEDD4	human	exp,ortho
-	P62995	P78362	TRA2B	SRPK2	human	exp,pred
-	P62805	Q13618	HIST1H4A	CUL3	human	exp
-	P49761	P78362	CLK3	SRPK2	human	exp,pred
-	P62995	P63104	TRA2B	YWHAZ	human	exp,pred
-	P05067	P84022	APP	SMAD3	human	exp,pred
-	P38159	P62995	RBMX	TRA2B	human	exp,pred
-	P54253	P62258	ATXN1	YWHAE	human	exp,ortho,pred
-	P27348	P29353	YWHAQ	SHC1	human	exp
-	P61964	P62805	WDR5	HIST1H4A	human	exp
-	O75376	Q13227	NCOR1	GPS2	human	exp,ortho,pred
-	Q09472	Q16695	EP300	HIST3H3	human	exp,pred
-	P84103	Q99496	SRSF3	RNF2	human	exp
-	P25685	Q13618	DNAJB1	CUL3	human	exp
-	P0DP25	P68400	CALM3	CSNK2A1	human	exp
-	P48643	Q96SW2	CCT5	CRBN	human	exp
-	P48643	Q49AN0	CCT5	CRY2	human	exp
-	O75525	Q8TBB1	KHDRBS3	LNX1	human	exp
-	P03372	P03372	ESR1	ESR1	human	exp,pred
-	P68400	Q9NZC7	CSNK2A1	WWOX	human	exp,pred
-	P0DP25	P62258	CALM3	YWHAE	human	exp
-	P50991	P63104	CCT4	YWHAZ	human	exp
-	P48643	Q969R5	CCT5	L3MBTL2	human	exp
-	Q16695	Q99496	HIST3H3	RNF2	human	exp
-	P10275	P40337	AR	VHL	human	exp,pred
-	P27348	P62805	YWHAQ	HIST1H4A	human	exp,pred
-	P0CG48	Q15750	UBC	TAB1	human	exp
-	Q7Z6Z7	Q99832	HUWE1	CCT7	human	exp
-	Q01167	Q96HN2	FOXK2	AHCYL2	human	exp
-	P35813	Q9NQC7	PPM1A	CYLD	human	exp
-	Q05639	Q5S007	EEF1A2	LRRK2	human	exp
-	P05067	P68400	APP	CSNK2A1	human	exp,pred
-	Q92904	Q92904	DAZL	DAZL	human	exp,ortho,pred
-	P49368	Q6NUN9	CCT3	ZNF746	human	exp
-	P12931	P46934	SRC	NEDD4	human	exp,pred
-	P40337	P68366	VHL	TUBA4A	human	exp
-	P27348	P49736	YWHAQ	MCM2	human	exp
-	P10275	Q9BZK7	AR	TBL1XR1	human	exp,pred
-	Q9NYB0	Q9NYB0	TERF2IP	TERF2IP	human	exp
-	Q13619	Q13619	CUL4A	CUL4A	human	exp
-	P52597	P52597	HNRNPF	HNRNPF	human	exp,pred
-	Q96PU8	Q9NZI8	QKI	IGF2BP1	human	exp,pred
-	P55317	Q14686	FOXA1	NCOA6	human	exp
-	P00533	P49642	EGFR	PRIM1	human	exp
-	P49736	P68400	MCM2	CSNK2A1	human	exp
-	P48643	P78371	CCT5	CCT2	human	exp,ortho,pred
-	O15379	P12931	HDAC3	SRC	human	exp,pred
-	P61964	Q14686	WDR5	NCOA6	human	exp,pred
-	P60033	P60033	CD81	CD81	human	exp
-	P40227	Q9BYE7	CCT6A	PCGF6	human	exp
-	Q01844	Q96EB6	EWSR1	SIRT1	human	exp
-	Q01844	Q09472	EWSR1	EP300	human	exp
-	P40337	Q13526	VHL	PIN1	human	exp
-	O14964	P46934	HGS	NEDD4	human	exp,pred
-	P62258	P62805	YWHAE	HIST1H4A	human	exp,pred
-	P84103	Q9NQC7	SRSF3	CYLD	human	exp
-	P10275	Q12824	AR	SMARCB1	human	exp,pred
-	Q13227	Q96KB5	GPS2	PBK	human	exp
-	P05067	P47813	APP	EIF1AX	human	exp
-	O43318	Q15750	MAP3K7	TAB1	human	exp,ortho,pred
-	P05067	Q12824	APP	SMARCB1	human	exp
-	P05067	Q99496	APP	RNF2	human	exp
-	P68133	P78371	ACTA1	CCT2	human	exp
-	Q13619	Q9NZI8	CUL4A	IGF2BP1	human	exp
-	P98175	Q9NQC7	RBM10	CYLD	human	exp
-	P03372	P29353	ESR1	SHC1	human	exp,pred
-	O43865	Q8NBT0	AHCYL1	POC1A	human	exp
-	Q15750	Q15750	TAB1	TAB1	human	exp
-	P50991	Q6NUN9	CCT4	ZNF746	human	exp
-	O94888	Q13619	UBXN7	CUL4A	human	exp,pred
-	P03372	Q15796	ESR1	SMAD2	human	exp,pred
-	Q15022	Q99496	SUZ12	RNF2	human	exp,pred
-	P08047	P08047	SP1	SP1	human	exp,ortho
-	Q09472	Q16778	EP300	HIST2H2BE	human	exp
-	Q12873	Q15742	CHD3	NAB2	human	exp
-	O94888	O94888	UBXN7	UBXN7	human	exp,pred
-	P00533	P17987	EGFR	TCP1	human	exp
-	P0CG48	Q9NQC7	UBC	CYLD	human	exp
-	P68400	Q9BYE7	CSNK2A1	PCGF6	human	exp
-	Q16695	Q9BYE7	HIST3H3	PCGF6	human	exp
-	P49368	Q9NRD1	CCT3	FBXO6	human	exp
-	P60891	P60891	PRPS1	PRPS1	human	exp,pred
-	P05362	P84103	ICAM1	SRSF3	human	exp
-	O14964	Q15796	HGS	SMAD2	human	exp
-	O15379	O75376	HDAC3	NCOR1	human	exp,ortho,pred
-	P00533	P98175	EGFR	RBM10	human	exp
-	P10636	Q5S007	MAPT	LRRK2	human	exp,pred
-	Q16777	Q99496	HIST2H2AC	RNF2	human	exp
-	P49761	P62995	CLK3	TRA2B	human	exp,pred
-	P60891	P62258	PRPS1	YWHAE	human	exp
-	P08047	Q06609	SP1	RAD51	human	exp,pred
-	P49736	Q92526	MCM2	CCT6B	human	exp
-	P05067	P55010	APP	EIF5	human	exp
-	P61978	Q9Y5E9	HNRNPK	PCDHB14	human	exp
-	P63261	P63261	ACTG1	ACTG1	human	exp,pred
-	Q93062	Q9NWB1	RBPMS	RBFOX1	human	exp,pred
-	O60907	Q7Z6Z7	TBL1X	HUWE1	human	exp
-	O60674	P12931	JAK2	SRC	human	exp,pred
-	P17987	P49736	TCP1	MCM2	human	exp
-	Q13526	Q15796	PIN1	SMAD2	human	exp,pred
-	P0DP25	P27348	CALM3	YWHAQ	human	exp
-	Q969R5	Q9BYE7	L3MBTL2	PCGF6	human	exp,ortho
-	P50991	Q99832	CCT4	CCT7	human	exp,ortho,pred
-	O75376	P62258	NCOR1	YWHAE	human	exp,pred
-	P48643	Q7Z6Z7	CCT5	HUWE1	human	exp
-	P28331	Q9NRD1	NDUFS1	FBXO6	human	exp
-	Q969R5	Q99496	L3MBTL2	RNF2	human	exp,ortho,pred
-	Q13526	Q15742	PIN1	NAB2	human	exp
-	O15379	O60907	HDAC3	TBL1X	human	exp,pred
-	Q2TAL8	Q2TAL8	QRICH1	QRICH1	human	exp
-	P49761	Q14974	CLK3	KPNB1	human	exp
-	P40227	Q9NQC7	CCT6A	CYLD	human	exp
-	O14964	P84022	HGS	SMAD3	human	exp
-	P60033	Q969P0	CD81	IGSF8	human	exp,pred
-	Q09472	Q14872	EP300	MTF1	human	exp
-	P00533	Q14781	EGFR	CBX2	human	exp
-	P68400	Q13526	CSNK2A1	PIN1	human	exp,pred
-	O15379	Q13526	HDAC3	PIN1	human	exp
-	Q13618	Q13748	CUL3	TUBA3C	human	exp
-	P48643	P49736	CCT5	MCM2	human	exp
-	P03372	P31751	ESR1	AKT2	human	exp,pred
-	P05362	P68366	ICAM1	TUBA4A	human	exp
-	P38159	P61978	RBMX	HNRNPK	human	exp,pred
-	Q15742	Q15742	NAB2	NAB2	human	exp
-	P68104	Q15796	EEF1A1	SMAD2	human	exp
-	P60033	Q05639	CD81	EEF1A2	human	exp
-	P0CG48	P0CG48	UBC	UBC	human	exp
-	Q16777	Q16778	HIST2H2AC	HIST2H2BE	human	exp,pred
-	P84022	Q14686	SMAD3	NCOA6	human	exp,pred
-	P05067	Q13526	APP	PIN1	human	exp,pred
-	P68133	Q5S007	ACTA1	LRRK2	human	exp
-	P49759	P78362	CLK1	SRPK2	human	exp,pred
-	P55317	Q12873	FOXA1	CHD3	human	exp
-	P84103	Q13618	SRSF3	CUL3	human	exp
-	P38159	Q8WWY3	RBMX	PRPF31	human	exp
-	O60907	Q9UDY4	TBL1X	DNAJB4	human	exp
-	Q01844	Q15022	EWSR1	SUZ12	human	exp
-	P61978	Q9NRD1	HNRNPK	FBXO6	human	exp
-	Q09472	Q13227	EP300	GPS2	human	exp,pred
-	Q8TB72	Q92904	PUM2	DAZL	human	exp,pred
-	Q13618	Q99832	CUL3	CCT7	human	exp
-	P0CG48	Q16777	UBC	HIST2H2AC	human	exp
-	P40337	P61978	VHL	HNRNPK	human	exp
-	P05067	Q96PU8	APP	QKI	human	exp
-	P12931	Q14686	SRC	NCOA6	human	exp,pred
-	Q13526	Q66K74	PIN1	MAP1S	human	exp
