Query ID	Query UniProt	Partner UniProt	Query Symbol	Partner Symbol	Species	Evidence Type
RBMY1D	P0C7P1	O60506	RBMY1D	SYNCRIP	human	pred
RBMY1D	P0C7P1	O43390	RBMY1D	HNRNPR	human	pred
RBMY1D	P0C7P1	P0C7M2	RBMY1D	-	human	pred
RBMY1D	P0C7P1	P09651	RBMY1D	HNRNPA1	human	pred
RBMY1D	P0C7P1	Q8TBF4	RBMY1D	ZCRB1	human	pred
RBMY1D	P0C7P1	Q9H0Z9	RBMY1D	RBM38	human	pred
RBMY1D	P0C7P1	P31942	RBMY1D	HNRNPH3	human	pred
RBMY1D	P0C7P1	Q14498	RBMY1D	RBM39	human	pred
RBMY1D	P0C7P1	P38159	RBMY1D	RBMX	human	pred
RBMY1D	P0C7P1	Q96T37	RBMY1D	RBM15	human	pred
RBMY1D	P0C7P1	Q96H35	RBMY1D	RBM18	human	pred
RBMY1D	P0C7P1	Q01081	RBMY1D	U2AF1	human	pred
RBMY1D	P0C7P1	P07910	RBMY1D	HNRNPC	human	pred
RBMY1D	P0C7P1	P35637	RBMY1D	FUS	human	pred
RBMY1D	P0C7P1	Q9BZC1	RBMY1D	CELF4	human	pred
RBMY1D	P0C7P1	Q16560	RBMY1D	SNRNP35	human	pred
RBMY1D	P0C7P1	P14866	RBMY1D	HNRNPL	human	pred
RBMY1D	P0C7P1	Q15717	RBMY1D	ELAVL1	human	pred
RBMY1D	P0C7P1	Q9NTZ6	RBMY1D	RBM12	human	pred
RBMY1D	P0C7P1	Q8WXF0	RBMY1D	SRSF12	human	pred
RBMY1D	P0C7P1	Q15414	RBMY1D	-	human	pred
RBMY1D	P0C7P1	Q15427	RBMY1D	SF3B4	human	pred
RBMY1D	P0C7P1	Q9H361	RBMY1D	PABPC3	human	pred
RBMY1D	P0C7P1	Q9H6E5	RBMY1D	TUT1	human	pred
RBMY1D	P0C7P1	P52756	RBMY1D	RBM5	human	pred
RBMY1D	P0C7P1	Q4G0J3	RBMY1D	LARP7	human	pred
RBMY1D	P0C7P1	Q9BZB8	RBMY1D	CPEB1	human	pred
RBMY1E	A6NEQ0	O95319	RBMY1E	CELF2	human	pred
RBMY1E	A6NEQ0	P38159	RBMY1E	RBMX	human	pred
RBMY1E	A6NEQ0	P23246	RBMY1E	SFPQ	human	pred
RBMY1E	A6NEQ0	Q8WXF0	RBMY1E	SRSF12	human	pred
RBMY1E	A6NEQ0	P0C7P1	RBMY1E	RBMY1D	human	pred
RBMY1E	A6NEQ0	P33240	RBMY1E	CSTF2	human	pred
RBMY1E	A6NEQ0	Q8N6W0	RBMY1E	CELF5	human	pred
RBMY1E	A6NEQ0	Q8WXA9	RBMY1E	SREK1	human	pred
RBMY1E	A6NEQ0	Q86V81	RBMY1E	ALYREF	human	pred
RBMY1E	A6NEQ0	O60506	RBMY1E	SYNCRIP	human	pred
RBMY1E	A6NEQ0	Q01081	RBMY1E	U2AF1	human	pred
RBMY1E	A6NEQ0	Q13243	RBMY1E	SRSF5	human	pred
RBMY1E	A6NEQ0	Q9UKM9	RBMY1E	RALY	human	pred
RBMY1E	A6NEQ0	Q96J87	RBMY1E	CELF6	human	pred
RBMY1E	A6NEQ0	Q9Y388	RBMY1E	RBMX2	human	pred
RBMY1E	A6NEQ0	Q92879	RBMY1E	CELF1	human	pred
RBMY1E	A6NEQ0	P52298	RBMY1E	NCBP2	human	pred
RBMY1E	A6NEQ0	Q14498	RBMY1E	RBM39	human	pred
RBMY1E	A6NEQ0	A6NFN3	RBMY1E	RBFOX3	human	pred
RBMY1E	A6NEQ0	Q15696	RBMY1E	ZRSR2	human	pred
RBMY1E	A6NEQ0	P0C7M2	RBMY1E	-	human	pred
RBMY1E	A6NEQ0	Q9P2K5	RBMY1E	MYEF2	human	pred
RBMY1E	A6NEQ0	Q8IXT5	RBMY1E	RBM12B	human	pred
RBMY1E	A6NEQ0	P52597	RBMY1E	HNRNPF	human	pred
RBMY1E	A6NEQ0	O75494	RBMY1E	SRSF10	human	pred
RBMY1E	A6NEQ0	Q9BRL6	RBMY1E	SRSF8	human	pred
RBMY1E	A6NEQ0	P31943	RBMY1E	HNRNPH1	human	pred
RBMY1E	A6NEQ0	P35637	RBMY1E	FUS	human	pred
RBMY1E	A6NEQ0	Q15415	RBMY1E	RBMY1F	human	pred
RBMY1E	A6NEQ0	Q4G0J3	RBMY1E	LARP7	human	pred
RBMY1E	A6NEQ0	P09012	RBMY1E	SNRPA	human	pred
RBMY1E	A6NEQ0	Q07955	RBMY1E	SRSF1	human	pred
RBMY1E	A6NEQ0	Q92804	RBMY1E	TAF15	human	pred
RBMY1E	A6NEQ0	Q16560	RBMY1E	SNRNP35	human	pred
RBMY1E	A6NEQ0	Q86U06	RBMY1E	RBM23	human	pred
RBMY1E	A6NEQ0	O75526	RBMY1E	RBMXL2	human	pred
RBMY1E	A6NEQ0	Q96I25	RBMY1E	RBM17	human	pred
RBMY1E	A6NEQ0	P98175	RBMY1E	RBM10	human	pred
RBMY1E	A6NEQ0	O15042	RBMY1E	U2SURP	human	pred
RBMY1E	A6NEQ0	Q09161	RBMY1E	NCBP1	human	pred
RBMY1E	A6NEQ0	P84103	RBMY1E	SRSF3	human	pred
RBMY1E	A6NEQ0	Q14966	RBMY1E	ZNF638	human	pred
RBMY1E	A6NEQ0	P22626	RBMY1E	HNRNPA2B1	human	pred
RBMY1E	A6NEQ0	Q13148	RBMY1E	TARDBP	human	pred
RBMY1E	A6NEQ0	Q96BT7	RBMY1E	ALKBH8	human	pred
RBMY1E	A6NEQ0	Q13595	RBMY1E	TRA2A	human	pred
RBMY1E	A6NEQ0	Q96RS0	RBMY1E	TGS1	human	pred
RBMY1E	A6NEQ0	Q9H0Z9	RBMY1E	RBM38	human	pred
RBMY1E	A6NEQ0	Q9NQ94	RBMY1E	A1CF	human	pred
RBMY1E	A6NEQ0	P26378	RBMY1E	ELAVL4	human	pred
RBMY1E	A6NEQ0	P29558	RBMY1E	RBMS1	human	pred
RBMY1E	A6NEQ0	Q5SZQ8	RBMY1E	CELF3	human	pred
RBMY1E	A6NEQ0	Q9H0L4	RBMY1E	CSTF2T	human	pred
RBMY1E	A6NEQ0	Q6NXG1	RBMY1E	ESRP1	human	pred
RBMY1E	A6NEQ0	Q15287	RBMY1E	RNPS1	human	pred
RBMY1E	A6NEQ0	Q13247	RBMY1E	SRSF6	human	pred
RBMY1E	A6NEQ0	Q01130	RBMY1E	SRSF2	human	pred
RBMY1E	A6NEQ0	Q15233	RBMY1E	NONO	human	pred
RBMY1E	A6NEQ0	Q15434	RBMY1E	RBMS2	human	pred
RBMY1E	A6NEQ0	Q9BZC1	RBMY1E	CELF4	human	pred
RBMY1E	A6NEQ0	Q13310	RBMY1E	PABPC4	human	pred
RBMY1E	A6NEQ0	Q86U42	RBMY1E	PABPN1	human	pred
RBMY1E	A6NEQ0	Q96LT9	RBMY1E	RNPC3	human	pred
RBMY1E	A6NEQ0	Q9BQ04	RBMY1E	RBM4B	human	pred
RBMY1E	A6NEQ0	Q9UKA9	RBMY1E	PTBP2	human	pred
RBMY1E	A6NEQ0	Q9NW64	RBMY1E	RBM22	human	pred
RBMY1E	A6NEQ0	P31942	RBMY1E	HNRNPH3	human	pred
RBMY1E	A6NEQ0	Q8WVV9	RBMY1E	HNRNPLL	human	pred
RBMY1E	A6NEQ0	P98179	RBMY1E	RBM3	human	pred
RBMY1E	A6NEQ0	P52756	RBMY1E	RBM5	human	pred
RBMY1E	A6NEQ0	P07910	RBMY1E	HNRNPC	human	pred
RBMY1E	A6NEQ0	P62995	RBMY1E	TRA2B	human	pred
RBMY1E	A6NEQ0	Q9BZB8	RBMY1E	CPEB1	human	pred
RBMY1E	A6NEQ0	Q08170	RBMY1E	SRSF4	human	pred
RBMY1E	A6NEQ0	Q15427	RBMY1E	SF3B4	human	pred
RBMY1E	A6NEQ0	Q9Y5S9	RBMY1E	RBM8A	human	pred
RBMY1E	A6NEQ0	P26368	RBMY1E	U2AF2	human	pred
RBMY1E	A6NEQ0	Q12849	RBMY1E	GRSF1	human	pred
RBMY1E	A6NEQ0	Q8NDT2	RBMY1E	RBM15B	human	pred
RBMY1E	A6NEQ0	Q9H6E5	RBMY1E	TUT1	human	pred
RBMY1E	A6NEQ0	Q9H361	RBMY1E	PABPC3	human	pred
RBMY1E	A6NEQ0	Q15414	RBMY1E	-	human	pred
RBMY1E	A6NEQ0	Q9UNP9	RBMY1E	PPIE	human	pred
RBMY1E	A6NEQ0	Q9Y3B4	RBMY1E	SF3B6	human	pred
RBMY1E	A6NEQ0	Q13242	RBMY1E	SRSF9	human	pred
RBMY1E	A6NEQ0	O43390	RBMY1E	HNRNPR	human	pred
RBMY1E	A6NEQ0	P52272	RBMY1E	HNRNPM	human	pred
RBMY1E	A6NEQ0	P14866	RBMY1E	HNRNPL	human	pred
RBMY1E	A6NEQ0	Q9UHX1	RBMY1E	PUF60	human	pred
RBMY1E	A6NEQ0	Q9UPN6	RBMY1E	SCAF8	human	pred
RBMY1E	A6NEQ0	P08579	RBMY1E	SNRPB2	human	pred
RBMY1E	A6NEQ0	A0AV96	RBMY1E	RBM47	human	pred
RBMY1E	A6NEQ0	P55795	RBMY1E	HNRNPH2	human	pred
RBMY1E	A6NEQ0	P11940	RBMY1E	PABPC1	human	pred
RBMY1E	A6NEQ0	Q9NTZ6	RBMY1E	RBM12	human	pred
RBMY1E	A6NEQ0	O95758	RBMY1E	PTBP3	human	pred
RBMY1E	A6NEQ0	Q15020	RBMY1E	SART3	human	pred
RBMY1E	A6NEQ0	Q14011	RBMY1E	CIRBP	human	pred
RBMY1E	A6NEQ0	Q9HCG8	RBMY1E	CWC22	human	pred
RBMY1E	A6NEQ0	Q9BX46	RBMY1E	RBM24	human	pred
RBMY1E	A6NEQ0	Q6XE24	RBMY1E	RBMS3	human	pred
RBMY1E	A6NEQ0	Q93062	RBMY1E	RBPMS	human	pred
RBMY1E	A6NEQ0	Q9NWB1	RBMY1E	RBFOX1	human	pred
RBMY1E	A6NEQ0	Q9H6T0	RBMY1E	ESRP2	human	pred
RBMY1E	A6NEQ0	Q13151	RBMY1E	HNRNPA0	human	pred
RBMY1E	A6NEQ0	Q9BWF3	RBMY1E	RBM4	human	pred
RBMY1E	A6NEQ0	O43251	RBMY1E	RBFOX2	human	pred
RBMY1E	A6NEQ0	P26599	RBMY1E	PTBP1	human	pred
RBMY1E	A6NEQ0	Q14103	RBMY1E	HNRNPD	human	pred
RBMY1F	Q15415	P98175	RBMY1F	RBM10	human	exp,pred
RBMY1F	Q15415	Q15427	RBMY1F	SF3B4	human	pred
RBMY1F	Q15415	P52597	RBMY1F	HNRNPF	human	pred
RBMY1F	Q15415	Q9BRL6	RBMY1F	SRSF8	human	pred
RBMY1F	Q15415	Q13247	RBMY1F	SRSF6	human	pred
RBMY1F	Q15415	Q9H6E5	RBMY1F	TUT1	human	pred
RBMY1F	Q15415	P29558	RBMY1F	RBMS1	human	pred
RBMY1F	Q15415	P51991	RBMY1F	HNRNPA3	human	pred
RBMY1F	Q15415	P52298	RBMY1F	NCBP2	human	pred
RBMY1F	Q15415	Q96EP5	RBMY1F	DAZAP1	human	pred
RBMY1F	Q15415	Q96H35	RBMY1F	RBM18	human	pred
RBMY1F	Q15415	Q15233	RBMY1F	NONO	human	pred
RBMY1F	Q15415	Q01081	RBMY1F	U2AF1	human	pred
RBMY1F	Q15415	Q86SG3	RBMY1F	DAZ4	human	pred
RBMY1F	Q15415	Q86U42	RBMY1F	PABPN1	human	pred
RBMY1F	Q15415	P31943	RBMY1F	HNRNPH1	human	pred
RBMY1F	Q15415	A6NFN3	RBMY1F	RBFOX3	human	pred
RBMY1F	Q15415	Q9BWF3	RBMY1F	RBM4	human	pred
RBMY1F	Q15415	Q15414	RBMY1F	-	human	pred
RBMY1F	Q15415	Q9NWB1	RBMY1F	RBFOX1	human	pred
RBMY1F	Q15415	Q9HCG8	RBMY1F	CWC22	human	pred
RBMY1F	Q15415	Q8N9W6	RBMY1F	BOLL	human	pred
RBMY1F	Q15415	P0C7M2	RBMY1F	-	human	pred
RBMY1F	Q15415	Q8N6W0	RBMY1F	CELF5	human	pred
RBMY1F	Q15415	A0A1B0GUU1	RBMY1F	C17orf113	human	exp
RBMY1F	Q15415	O43251	RBMY1F	RBFOX2	human	pred
RBMY1F	Q15415	Q9Y388	RBMY1F	RBMX2	human	pred
RBMY1F	Q15415	Q9H361	RBMY1F	PABPC3	human	pred
RBMY1F	Q15415	O95319	RBMY1F	CELF2	human	pred
RBMY1F	Q15415	Q86T65	RBMY1F	DAAM2	human	exp
RBMY1F	Q15415	P09651	RBMY1F	HNRNPA1	human	pred
RBMY1F	Q15415	Q5SZQ8	RBMY1F	CELF3	human	pred
RBMY1F	Q15415	Q86V81	RBMY1F	ALYREF	human	pred
RBMY1F	Q15415	Q4G0J3	RBMY1F	LARP7	human	pred
RBMY1F	Q15415	Q92904	RBMY1F	DAZL	human	pred
RBMY1F	Q15415	Q15020	RBMY1F	SART3	human	pred
RBMY1F	Q15415	Q9NRW3	RBMY1F	APOBEC3C	human	exp
RBMY1F	Q15415	P05455	RBMY1F	SSB	human	pred
RBMY1F	Q15415	O75526	RBMY1F	RBMXL2	human	pred
RBMY1F	Q15415	Q14498	RBMY1F	RBM39	human	pred
RBMY1F	Q15415	Q96I25	RBMY1F	RBM17	human	pred
RBMY1F	Q15415	P49761	RBMY1F	CLK3	human	exp
RBMY1F	Q15415	P26599	RBMY1F	PTBP1	human	pred
RBMY1F	Q15415	Q9UKA9	RBMY1F	PTBP2	human	pred
RBMY1F	Q15415	P31942	RBMY1F	HNRNPH3	human	pred
RBMY1F	Q15415	Q15287	RBMY1F	RNPS1	human	pred
RBMY1F	Q15415	P79522	RBMY1F	PRR3	human	exp
RBMY1F	Q15415	Q9Y5E9	RBMY1F	PCDHB14	human	exp
RBMY1F	Q15415	Q15717	RBMY1F	ELAVL1	human	pred
RBMY1F	Q15415	P23246	RBMY1F	SFPQ	human	pred
RBMY1F	Q15415	Q93062	RBMY1F	RBPMS	human	pred
RBMY1F	Q15415	Q13243	RBMY1F	SRSF5	human	pred
RBMY1F	Q15415	Q9Y272	RBMY1F	RASD1	human	exp
RBMY1F	Q15415	Q9NW64	RBMY1F	RBM22	human	pred
RBMY1F	Q15415	Q6XE24	RBMY1F	RBMS3	human	pred
RBMY1F	Q15415	P55795	RBMY1F	HNRNPH2	human	pred
RBMY1F	Q15415	O15042	RBMY1F	U2SURP	human	pred
RBMY1F	Q15415	P08579	RBMY1F	SNRPB2	human	pred
RBMY1F	Q15415	Q12849	RBMY1F	GRSF1	human	pred
RBMY1F	Q15415	Q6NXG1	RBMY1F	ESRP1	human	pred
RBMY1F	Q15415	Q15434	RBMY1F	RBMS2	human	pred
RBMY1F	Q15415	P22626	RBMY1F	HNRNPA2B1	human	pred
RBMY1F	Q15415	Q14011	RBMY1F	CIRBP	human	exp,pred
RBMY1F	Q15415	Q8TBF4	RBMY1F	ZCRB1	human	pred
RBMY1F	Q15415	P26368	RBMY1F	U2AF2	human	pred
RBMY1F	Q15415	Q14289	RBMY1F	PTK2B	human	pred
RBMY1F	Q15415	O95758	RBMY1F	PTBP3	human	pred
RBMY1F	Q15415	Q15415	RBMY1F	RBMY1F	human	exp
RBMY1F	Q15415	Q9BX46	RBMY1F	RBM24	human	pred
RBMY1F	Q15415	Q13595	RBMY1F	TRA2A	human	pred
RBMY1F	Q15415	Q13148	RBMY1F	TARDBP	human	pred
RBMY1F	Q15415	Q07955	RBMY1F	SRSF1	human	pred
RBMY1F	Q15415	P52756	RBMY1F	RBM5	human	pred
RBMY1F	Q15415	P09012	RBMY1F	SNRPA	human	pred
RBMY1F	Q15415	Q66K41	RBMY1F	ZNF385C	human	exp
RBMY1F	Q15415	Q96MU7	RBMY1F	YTHDC1	human	exp
RBMY1F	Q15415	Q96T37	RBMY1F	RBM15	human	pred
RBMY1F	Q15415	P52272	RBMY1F	HNRNPM	human	pred
RBMY1F	Q15415	Q96BT7	RBMY1F	ALKBH8	human	pred
RBMY1F	Q15415	Q16629	RBMY1F	SRSF7	human	pred
RBMY1F	Q15415	Q15696	RBMY1F	ZRSR2	human	pred
RBMY1F	Q15415	Q8WWY3	RBMY1F	PRPF31	human	exp
RBMY1F	Q15415	Q13310	RBMY1F	PABPC4	human	pred
RBMY1F	Q15415	Q9H0L4	RBMY1F	CSTF2T	human	pred
RBMY1F	Q15415	O14979	RBMY1F	HNRNPDL	human	pred
RBMY1F	Q15415	P33240	RBMY1F	CSTF2	human	pred
RBMY1F	Q15415	Q9H6T0	RBMY1F	ESRP2	human	pred
RBMY1F	Q15415	Q8WXA9	RBMY1F	SREK1	human	pred
RBMY1F	Q15415	Q08170	RBMY1F	SRSF4	human	pred
RBMY1F	Q15415	Q8IYX4	RBMY1F	DND1	human	pred
RBMY1F	Q15415	P14866	RBMY1F	HNRNPL	human	pred
RBMY1F	Q15415	Q14966	RBMY1F	ZNF638	human	pred
RBMY1F	Q15415	P07910	RBMY1F	HNRNPC	human	pred
RBMY1F	Q15415	Q01130	RBMY1F	SRSF2	human	pred
RBMY1F	Q15415	Q9Y5S9	RBMY1F	RBM8A	human	pred
RBMY1F	Q15415	Q9UNP9	RBMY1F	PPIE	human	pred
RBMY1F	Q15415	P61978	RBMY1F	HNRNPK	human	exp
RBMY1F	Q15415	Q16560	RBMY1F	SNRNP35	human	pred
RBMY1F	Q15415	Q13151	RBMY1F	HNRNPA0	human	pred
RBMY1F	Q15415	Q32P51	RBMY1F	HNRNPA1L2	human	pred
RBMY1F	Q15415	Q9Y3B4	RBMY1F	SF3B6	human	pred
RBMY1F	Q15415	P35637	RBMY1F	FUS	human	pred
RBMY1F	Q15415	Q9UPN6	RBMY1F	SCAF8	human	pred
RBMY1F	Q15415	Q9UHX1	RBMY1F	PUF60	human	pred
RBMY1F	Q15415	Q9BTL3	RBMY1F	FAM103A1	human	exp
RBMY1F	Q15415	Q9NQ94	RBMY1F	A1CF	human	pred
RBMY1F	Q15415	Q9BZC1	RBMY1F	CELF4	human	pred
RBMY1F	Q15415	P43243	RBMY1F	MATR3	human	pred
RBMY1F	Q15415	Q86U06	RBMY1F	RBM23	human	pred
RBMY1F	Q15415	Q96J87	RBMY1F	CELF6	human	pred
RBMY1F	Q15415	Q14103	RBMY1F	HNRNPD	human	pred
RBMY1F	Q15415	O43719	RBMY1F	HTATSF1	human	pred
RBMY1F	Q15415	Q8IXT5	RBMY1F	RBM12B	human	pred
RBMY1F	Q15415	P62995	RBMY1F	TRA2B	human	pred
RBMY1F	Q15415	P98179	RBMY1F	RBM3	human	exp,pred
RBMY1F	Q15415	O60506	RBMY1F	SYNCRIP	human	pred
RBMY1F	Q15415	Q92879	RBMY1F	CELF1	human	pred
RBMY1F	Q15415	P11940	RBMY1F	PABPC1	human	pred
RBMY1F	Q15415	Q8WVV9	RBMY1F	HNRNPLL	human	pred
RBMY1F	Q15415	Q9NR90	RBMY1F	DAZ3	human	pred
RBMY1F	Q15415	Q96LT9	RBMY1F	RNPC3	human	pred
RBMY1F	Q15415	Q9H0Z9	RBMY1F	RBM38	human	pred
RBMY1F	Q15415	P26378	RBMY1F	ELAVL4	human	pred
RBMY1F	Q15415	Q14781	RBMY1F	CBX2	human	exp
RBMY1F	Q15415	Q8WXF0	RBMY1F	SRSF12	human	pred
RBMY1F	Q15415	Q9HCJ3	RBMY1F	RAVER2	human	pred
RBMY1F	Q15415	O43390	RBMY1F	HNRNPR	human	pred
RBMY1F	Q15415	Q9NZI8	RBMY1F	IGF2BP1	human	pred
RBMY1F	Q15415	Q9UKM9	RBMY1F	RALY	human	pred
RBMY1F	Q15415	Q9BQ04	RBMY1F	RBM4B	human	pred
RBMY1F	Q15415	P19338	RBMY1F	NCL	human	pred
RBMY1F	Q15415	Q9BZB8	RBMY1F	CPEB1	human	pred
RBMY1F	Q15415	Q9HAU5	RBMY1F	UPF2	human	pred
RBMY1F	Q15415	Q13242	RBMY1F	SRSF9	human	pred
RBMY1F	Q15415	Q9NTZ6	RBMY1F	RBM12	human	pred
RBMY1F	Q15415	Q8WTP8	RBMY1F	AEN	human	exp
RBMY1F	Q15415	P38159	RBMY1F	RBMX	human	exp,pred
RBMY1F	Q15415	Q8NDT2	RBMY1F	RBM15B	human	pred
RBMY1F	Q15415	O75494	RBMY1F	SRSF10	human	pred
RBMY1F	Q15415	Q09161	RBMY1F	NCBP1	human	pred
RBMY1J	Q15415	P98175	RBMY1F	RBM10	human	exp,pred
RBMY1J	Q15415	Q15427	RBMY1F	SF3B4	human	pred
RBMY1J	Q15415	P52597	RBMY1F	HNRNPF	human	pred
RBMY1J	Q15415	Q9BRL6	RBMY1F	SRSF8	human	pred
RBMY1J	Q15415	Q13247	RBMY1F	SRSF6	human	pred
RBMY1J	Q15415	Q9H6E5	RBMY1F	TUT1	human	pred
RBMY1J	Q15415	P29558	RBMY1F	RBMS1	human	pred
RBMY1J	Q15415	P51991	RBMY1F	HNRNPA3	human	pred
RBMY1J	Q15415	P52298	RBMY1F	NCBP2	human	pred
RBMY1J	Q15415	Q96EP5	RBMY1F	DAZAP1	human	pred
RBMY1J	Q15415	Q96H35	RBMY1F	RBM18	human	pred
RBMY1J	Q15415	Q15233	RBMY1F	NONO	human	pred
RBMY1J	Q15415	Q01081	RBMY1F	U2AF1	human	pred
RBMY1J	Q15415	Q86SG3	RBMY1F	DAZ4	human	pred
RBMY1J	Q15415	Q86U42	RBMY1F	PABPN1	human	pred
RBMY1J	Q15415	P31943	RBMY1F	HNRNPH1	human	pred
RBMY1J	Q15415	A6NFN3	RBMY1F	RBFOX3	human	pred
RBMY1J	Q15415	Q9BWF3	RBMY1F	RBM4	human	pred
RBMY1J	Q15415	Q15414	RBMY1F	-	human	pred
RBMY1J	Q15415	Q9NWB1	RBMY1F	RBFOX1	human	pred
RBMY1J	Q15415	Q9HCG8	RBMY1F	CWC22	human	pred
RBMY1J	Q15415	Q8N9W6	RBMY1F	BOLL	human	pred
RBMY1J	Q15415	P0C7M2	RBMY1F	-	human	pred
RBMY1J	Q15415	Q8N6W0	RBMY1F	CELF5	human	pred
RBMY1J	Q15415	A0A1B0GUU1	RBMY1F	C17orf113	human	exp
RBMY1J	Q15415	O43251	RBMY1F	RBFOX2	human	pred
RBMY1J	Q15415	Q9Y388	RBMY1F	RBMX2	human	pred
RBMY1J	Q15415	Q9H361	RBMY1F	PABPC3	human	pred
RBMY1J	Q15415	O95319	RBMY1F	CELF2	human	pred
RBMY1J	Q15415	Q86T65	RBMY1F	DAAM2	human	exp
RBMY1J	Q15415	P09651	RBMY1F	HNRNPA1	human	pred
RBMY1J	Q15415	Q5SZQ8	RBMY1F	CELF3	human	pred
RBMY1J	Q15415	Q86V81	RBMY1F	ALYREF	human	pred
RBMY1J	Q15415	Q4G0J3	RBMY1F	LARP7	human	pred
RBMY1J	Q15415	Q92904	RBMY1F	DAZL	human	pred
RBMY1J	Q15415	Q15020	RBMY1F	SART3	human	pred
RBMY1J	Q15415	Q9NRW3	RBMY1F	APOBEC3C	human	exp
RBMY1J	Q15415	P05455	RBMY1F	SSB	human	pred
RBMY1J	Q15415	O75526	RBMY1F	RBMXL2	human	pred
RBMY1J	Q15415	Q14498	RBMY1F	RBM39	human	pred
RBMY1J	Q15415	Q96I25	RBMY1F	RBM17	human	pred
RBMY1J	Q15415	P49761	RBMY1F	CLK3	human	exp
RBMY1J	Q15415	P26599	RBMY1F	PTBP1	human	pred
RBMY1J	Q15415	Q9UKA9	RBMY1F	PTBP2	human	pred
RBMY1J	Q15415	P31942	RBMY1F	HNRNPH3	human	pred
RBMY1J	Q15415	Q15287	RBMY1F	RNPS1	human	pred
RBMY1J	Q15415	P79522	RBMY1F	PRR3	human	exp
RBMY1J	Q15415	Q9Y5E9	RBMY1F	PCDHB14	human	exp
RBMY1J	Q15415	Q15717	RBMY1F	ELAVL1	human	pred
RBMY1J	Q15415	P23246	RBMY1F	SFPQ	human	pred
RBMY1J	Q15415	Q93062	RBMY1F	RBPMS	human	pred
RBMY1J	Q15415	Q13243	RBMY1F	SRSF5	human	pred
RBMY1J	Q15415	Q9Y272	RBMY1F	RASD1	human	exp
RBMY1J	Q15415	Q9NW64	RBMY1F	RBM22	human	pred
RBMY1J	Q15415	Q6XE24	RBMY1F	RBMS3	human	pred
RBMY1J	Q15415	P55795	RBMY1F	HNRNPH2	human	pred
RBMY1J	Q15415	O15042	RBMY1F	U2SURP	human	pred
RBMY1J	Q15415	P08579	RBMY1F	SNRPB2	human	pred
RBMY1J	Q15415	Q12849	RBMY1F	GRSF1	human	pred
RBMY1J	Q15415	Q6NXG1	RBMY1F	ESRP1	human	pred
RBMY1J	Q15415	Q15434	RBMY1F	RBMS2	human	pred
RBMY1J	Q15415	P22626	RBMY1F	HNRNPA2B1	human	pred
RBMY1J	Q15415	Q14011	RBMY1F	CIRBP	human	exp,pred
RBMY1J	Q15415	Q8TBF4	RBMY1F	ZCRB1	human	pred
RBMY1J	Q15415	P26368	RBMY1F	U2AF2	human	pred
RBMY1J	Q15415	Q14289	RBMY1F	PTK2B	human	pred
RBMY1J	Q15415	O95758	RBMY1F	PTBP3	human	pred
RBMY1J	Q15415	Q15415	RBMY1F	RBMY1F	human	exp
RBMY1J	Q15415	Q9BX46	RBMY1F	RBM24	human	pred
RBMY1J	Q15415	Q13595	RBMY1F	TRA2A	human	pred
RBMY1J	Q15415	Q13148	RBMY1F	TARDBP	human	pred
RBMY1J	Q15415	Q07955	RBMY1F	SRSF1	human	pred
RBMY1J	Q15415	P52756	RBMY1F	RBM5	human	pred
RBMY1J	Q15415	P09012	RBMY1F	SNRPA	human	pred
RBMY1J	Q15415	Q66K41	RBMY1F	ZNF385C	human	exp
RBMY1J	Q15415	Q96MU7	RBMY1F	YTHDC1	human	exp
RBMY1J	Q15415	Q96T37	RBMY1F	RBM15	human	pred
RBMY1J	Q15415	P52272	RBMY1F	HNRNPM	human	pred
RBMY1J	Q15415	Q96BT7	RBMY1F	ALKBH8	human	pred
RBMY1J	Q15415	Q16629	RBMY1F	SRSF7	human	pred
RBMY1J	Q15415	Q15696	RBMY1F	ZRSR2	human	pred
RBMY1J	Q15415	Q8WWY3	RBMY1F	PRPF31	human	exp
RBMY1J	Q15415	Q13310	RBMY1F	PABPC4	human	pred
RBMY1J	Q15415	Q9H0L4	RBMY1F	CSTF2T	human	pred
RBMY1J	Q15415	O14979	RBMY1F	HNRNPDL	human	pred
RBMY1J	Q15415	P33240	RBMY1F	CSTF2	human	pred
RBMY1J	Q15415	Q9H6T0	RBMY1F	ESRP2	human	pred
RBMY1J	Q15415	Q8WXA9	RBMY1F	SREK1	human	pred
RBMY1J	Q15415	Q08170	RBMY1F	SRSF4	human	pred
RBMY1J	Q15415	Q8IYX4	RBMY1F	DND1	human	pred
RBMY1J	Q15415	P14866	RBMY1F	HNRNPL	human	pred
RBMY1J	Q15415	Q14966	RBMY1F	ZNF638	human	pred
RBMY1J	Q15415	P07910	RBMY1F	HNRNPC	human	pred
RBMY1J	Q15415	Q01130	RBMY1F	SRSF2	human	pred
RBMY1J	Q15415	Q9Y5S9	RBMY1F	RBM8A	human	pred
RBMY1J	Q15415	Q9UNP9	RBMY1F	PPIE	human	pred
RBMY1J	Q15415	P61978	RBMY1F	HNRNPK	human	exp
RBMY1J	Q15415	Q16560	RBMY1F	SNRNP35	human	pred
RBMY1J	Q15415	Q13151	RBMY1F	HNRNPA0	human	pred
RBMY1J	Q15415	Q32P51	RBMY1F	HNRNPA1L2	human	pred
RBMY1J	Q15415	Q9Y3B4	RBMY1F	SF3B6	human	pred
RBMY1J	Q15415	P35637	RBMY1F	FUS	human	pred
